66,7,977.03,270.57,16.69,27.75,1,-1,-1,-1
67,1,103.12,350.09,110.43,37.49,1,-1,-1,-1
67,2,945.43,329.15,62.92,28.50,1,-1,-1,-1
67,3,727.18,635.54,143.09,83.11,1,-1,-1,-1
67,7,977.47,271.38,16.37,27.26,1,-1,-1,-1
68,1,102.99,350.03,110.78,37.62,1,-1,-1,-1
68,2,945.31,329.13,63.07,28.58,1,-1,-1,-1
68,3,724.53,636.78,142.94,81.96,1,-1,-1,-1
68,7,977.68,271.78,16.16,26.95,1,-1,-1,-1
69,1,103.12,350.05,110.64,37.58,1,-1,-1,-1
69,2,945.35,329.13,62.98,28.54,1,-1,-1,-1
69,3,721.82,637.53,143.92,81.43,1,-1,-1,-1
69,7,977.47,271.19,16.33,27.20,1,-1,-1,-1
70,1,103.05,350.02,110.76,37.63,1,-1,-1,-1
70,2,945.29,329.10,63.12,28.61,1,-1,-1,-1
70,3,719.42,637.88,144.94,81.00,1,-1,-1,-1
70,7,977.30,270.77,16.42,27.35,1,-1,-1,-1
71,1,103.07,350.04,110.81,37.67,1,-1,-1,-1
71,2,945.31,329.05,63.22,28.68,1,-1,-1,-1
71,3,715.19,638.17,146.60,80.80,1,-1,-1,-1
71,7,977.59,271.44,16.11,26.85,1,-1,-1,-1
72,1,103.16,350.07,110.59,37.59,1,-1,-1,-1
72,2,945.36,329.02,63.11,28.64,1,-1,-1,-1
72,3,712.30,639.34,146.07,79.44,1,-1,-1,-1
72,7,977.46,271.30,16.17,26.89,1,-1,-1,-1
73,1,103.20,350.09,110.36,37.50,1,-1,-1,-1
73,2,945.38,329.06,62.95,28.56,1,-1,-1,-1
73,3,709.92,640.35,146.04,78.31,1,-1,-1,-1
73,7,977.48,271.34,16.13,26.83,1,-1,-1,-1
74,1,103.29,350.11,110.21,37.44,1,-1,-1,-1
74,2,945.31,329.06,62.83,28.49,1,-1,-1,-1
74,3,707.88,641.81,147.55,77.77,1,-1,-1,-1
74,7,977.26,270.74,16.33,27.15,1,-1,-1,-1
75,1,103.15,350.04,110.48,37.53,1,-1,-1,-1
75,2,945.41,329.13,62.73,28.45,1,-1,-1,-1
75,3,704.15,642.57,149.30,77.33,1,-1,-1,-1
75,7,977.66,271.81,15.89,26.39,1,-1,-1,-1
76,1,103.05,350.02,110.76,37.63,1,-1,-1,-1
76,2,945.33,329.11,62.84,28.50,1,-1,-1,-1
76,3,701.05,642.78,149.20,76.22,1,-1,-1,-1
76,7,977.77,272.09,15.86,26.35,1,-1,-1,-1
77,1,103.17,350.04,110.59,37.57,1,-1,-1,-1
77,2,945.40,329.14,62.77,28.46,1,-1,-1,-1
77,3,698.63,643.20,149.48,75.42,1,-1,-1,-1
77,7,977.46,271.60,16.11,26.79,1,-1,-1,-1
78,1,103.21,350.09,110.40,37.49,1,-1,-1,-1
78,2,945.41,329.14,62.78,28.46,1,-1,-1,-1
78,3,695.96,643.86,150.19,74.79,1,-1,-1,-1
78,7,977.35,271.33,16.28,27.07,1,-1,-1,-1
79,1,103.27,350.11,110.27,37.44,1,-1,-1,-1
79,2,945.39,329.15,62.92,28.53,1,-1,-1,-1
79,3,692.97,644.34,151.66,74.51,1,-1,-1,-1
79,7,977.37,271.30,16.32,27.13,1,-1,-1,-1
80,1,103.25,350.10,110.36,37.46,1,-1,-1,-1
80,2,945.54,329.19,62.71,28.44,1,-1,-1,-1
80,3,689.39,645.18,152.71,73.89,1,-1,-1,-1
80,7,977.40,271.20,16.34,27.11,1,-1,-1,-1
81,1,103.20,350.09,110.49,37.51,1,-1,-1,-1
81,2,945.39,329.14,62.87,28.51,1,-1,-1,-1
81,3,686.31,647.08,151.03,71.65,1,-1,-1,-1
81,7,977.47,271.29,16.35,27.11,1,-1,-1,-1
82,1,103.17,350.06,110.60,37.55,1,-1,-1,-1
82,2,945.35,329.08,62.96,28.55,1,-1,-1,-1
82,3,681.56,647.34,153.00,71.40,1,-1,-1,-1
82,7,977.45,271.27,16.47,27.28,1,-1,-1,-1
83,1,104.72,350.52,108.18,36.78,1,-1,-1,-1
83,2,945.33,329.11,62.92,28.52,1,-1,-1,-1
83,3,677.70,647.17,155.73,72.00,1,-1,-1,-1
83,7,977.46,271.27,16.49,27.31,1,-1,-1,-1
84,1,103.67,350.19,109.81,37.34,1,-1,-1,-1
84,2,945.27,329.08,63.00,28.57,1,-1,-1,-1
84,3,673.05,649.31,153.84,69.60,1,-1,-1,-1
84,7,977.56,271.15,16.37,27.04,1,-1,-1,-1
85,1,103.17,350.03,110.54,37.60,1,-1,-1,-1
85,2,945.24,329.09,63.02,28.59,1,-1,-1,-1
85,3,668.34,650.48,154.08,68.36,1,-1,-1,-1
85,7,977.67,271.32,16.30,26.82,1,-1,-1,-1
86,1,103.05,350.03,110.70,37.67,1,-1,-1,-1
86,2,945.22,329.13,62.95,28.56,1,-1,-1,-1
86,3,665.32,651.21,155.31,67.84,1,-1,-1,-1
86,7,977.69,271.44,16.32,26.76,1,-1,-1,-1
87,1,103.04,350.07,110.70,37.67,1,-1,-1,-1
87,2,945.25,329.17,62.80,28.47,1,-1,-1,-1
87,3,662.36,651.83,153.92,65.78,1,-1,-1,-1
87,7,977.76,271.54,16.36,26.74,1,-1,-1,-1
88,1,105.12,350.68,107.65,36.63,1,-1,-1,-1
88,2,945.23,329.16,62.72,28.41,1,-1,-1,-1
88,3,657.47,651.84,156.22,65.52,1,-1,-1,-1
88,7,977.87,271.86,16.12,26.30,1,-1,-1,-1
89,1,103.86,350.28,109.54,37.28,1,-1,-1,-1
89,2,945.23,329.14,62.72,28.40,1,-1,-1,-1
89,3,651.13,651.65,162.37,67.29,1,-1,-1,-1
89,7,977.91,272.14,15.97,25.99,1,-1,-1,-1
90,1,103.44,350.13,110.21,37.50,1,-1,-1,-1
90,2,945.22,329.15,62.67,28.36,1,-1,-1,-1
90,3,648.19,652.79,159.93,64.85,1,-1,-1,-1
90,7,977.91,271.95,16.17,26.29,1,-1,-1,-1
91,1,103.25,350.08,110.43,37.58,1,-1,-1,-1
91,2,945.27,329.16,62.66,28.35,1,-1,-1,-1
91,3,644.18,654.01,162.19,64.59,1,-1,-1,-1
91,7,977.85,271.77,16.29,26.49,1,-1,-1,-1
92,1,102.92,349.94,111.03,37.81,1,-1,-1,-1
92,2,945.19,329.12,62.75,28.38,1,-1,-1,-1
92,3,639.06,654.44,164.84,64.62,1,-1,-1,-1
92,7,977.87,271.70,16.38,26.63,1,-1,-1,-1
93,1,102.88,349.91,111.04,37.83,1,-1,-1,-1
93,2,945.26,329.15,62.69,28.33,1,-1,-1,-1
93,3,633.21,654.62,164.09,63.22,1,-1,-1,-1
93,7,977.93,271.78,16.36,26.61,1,-1,-1,-1
94,1,102.75,349.87,111.19,37.90,1,-1,-1,-1
94,2,945.83,329.27,62.17,28.04,1,-1,-1,-1
94,3,627.31,655.11,167.74,63.49,1,-1,-1,-1
94,7,978.05,271.99,16.37,26.52,1,-1,-1,-1
95,1,102.79,349.88,111.14,37.89,1,-1,-1,-1
95,2,946.00,329.37,61.99,27.90,1,-1,-1,-1
95,3,622.39,654.76,172.48,64.48,1,-1,-1,-1
95,7,978.16,272.25,16.35,26.37,1,-1,-1,-1
96,1,102.90,349.92,110.95,37.83,1,-1,-1,-1
96,2,945.48,329.29,62.65,28.19,1,-1,-1,-1
96,3,619.40,654.94,170.92,62.87,1,-1,-1,-1
96,7,978.14,272.06,16.56,26.61,1,-1,-1,-1
97,1,102.95,349.92,110.86,37.81,1,-1,-1,-1
97,2,945.22,329.20,62.99,28.36,1,-1,-1,-1
97,3,614.94,655.55,173.16,63.05,1,-1,-1,-1
97,7,978.36,272.23,16.63,26.66,1,-1,-1,-1
98,1,103.01,349.94,110.79,37.79,1,-1,-1,-1
98,2,945.02,329.16,63.15,28.44,1,-1,-1,-1
98,3,612.17,654.84,176.65,63.93,1,-1,-1,-1
98,7,978.12,271.90,16.73,26.86,1,-1,-1,-1
99,1,103.04,349.93,110.84,37.81,1,-1,-1,-1
99,2,945.00,329.15,63.19,28.47,1,-1,-1,-1
99,3,608.54,656.09,174.64,62.40,1,-1,-1,-1
99,7,978.08,271.80,16.77,26.95,1,-1,-1,-1
100,1,103.23,349.99,110.45,37.68,1,-1,-1,-1
100,2,945.12,329.14,63.13,28.46,1,-1,-1,-1
100,3,605.50,656.30,175.37,62.27,1,-1,-1,-1
100,7,978.49,271.91,16.78,26.88,1,-1,-1,-1
101,1,103.08,349.94,110.69,37.78,1,-1,-1,-1
101,2,945.19,329.10,63.20,28.51,1,-1,-1,-1
101,3,602.78,656.60,173.22,60.82,1,-1,-1,-1
101,7,978.26,271.83,16.68,26.71,1,-1,-1,-1
102,1,103.04,349.89,110.81,37.84,1,-1,-1,-1
102,2,945.15,329.14,63.14,28.49,1,-1,-1,-1
102,3,598.08,657.09,170.60,59.08,1,-1,-1,-1
102,7,978.14,271.69,16.68,26.69,1,-1,-1,-1
103,1,104.12,350.89,107.82,36.66,1,-1,-1,-1
103,2,945.20,329.19,63.07,28.46,1,-1,-1,-1
103,3,589.65,658.44,170.54,57.90,1,-1,-1,-1
103,7,978.42,271.42,16.94,27.06,1,-1,-1,-1
104,1,103.24,350.26,110.01,37.43,1,-1,-1,-1
104,2,945.25,329.22,63.02,28.45,1,-1,-1,-1
104,3,581.70,659.72,170.98,56.72,1,-1,-1,-1
104,7,978.59,271.51,17.02,27.11,1,-1,-1,-1
105,1,102.96,350.04,110.74,37.70,1,-1,-1,-1
105,2,945.25,329.20,63.05,28.47,1,-1,-1,-1
105,3,571.01,659.90,178.81,58.35,1,-1,-1,-1
105,7,978.61,271.46,17.10,27.21,1,-1,-1,-1
106,1,104.12,351.11,107.61,36.45,1,-1,-1,-1
106,2,945.27,329.17,62.99,28.44,1,-1,-1,-1
106,3,563.38,659.99,183.80,59.08,1,-1,-1,-1
106,7,978.62,271.31,17.22,27.35,1,-1,-1,-1
107,1,105.39,351.04,106.66,36.16,1,-1,-1,-1
107,2,945.34,329.12,63.05,28.48,1,-1,-1,-1
107,3,556.87,660.27,186.55,58.92,1,-1,-1,-1
107,7,978.70,271.41,17.33,27.42,1,-1,-1,-1
108,1,105.86,351.05,106.33,36.06,1,-1,-1,-1
108,2,945.35,329.14,62.96,28.45,1,-1,-1,-1
108,3,550.21,660.64,190.12,58.98,1,-1,-1,-1
108,7,978.49,271.18,17.61,27.78,1,-1,-1,-1
109,1,105.95,351.01,106.37,36.10,1,-1,-1,-1
109,2,945.33,329.16,62.95,28.46,1,-1,-1,-1
109,3,543.56,660.25,194.12,59.47,1,-1,-1,-1
109,7,978.27,270.93,17.83,28.05,1,-1,-1,-1
110,1,104.11,350.42,109.10,37.04,1,-1,-1,-1
110,2,945.31,329.14,63.00,28.50,1,-1,-1,-1
110,3,540.28,661.64,187.67,56.61,1,-1,-1,-1
110,7,978.18,270.81,17.94,28.17,1,-1,-1,-1
111,1,103.31,350.16,110.31,37.46,1,-1,-1,-1
111,2,945.38,329.14,62.84,28.44,1,-1,-1,-1
111,3,540.01,663.19,183.65,54.27,1,-1,-1,-1
111,7,978.07,270.49,18.09,28.35,1,-1,-1,-1
112,1,103.01,350.07,110.69,37.61,1,-1,-1,-1
112,2,945.37,329.12,62.88,28.48,1,-1,-1,-1
112,3,530.15,662.66,192.04,55.97,1,-1,-1,-1
112,7,978.12,270.60,18.05,28.19,1,-1,-1,-1
113,1,103.09,349.97,110.75,37.64,1,-1,-1,-1
113,2,945.40,329.13,62.88,28.46,1,-1,-1,-1
113,3,521.99,661.58,194.64,56.25,1,-1,-1,-1
113,7,978.15,270.67,17.93,27.92,1,-1,-1,-1
114,1,102.93,349.94,111.03,37.75,1,-1,-1,-1
114,2,945.47,329.16,62.79,28.42,1,-1,-1,-1
114,3,513.74,660.81,202.07,58.07,1,-1,-1,-1
114,7,978.13,270.43,18.00,27.95,1,-1,-1,-1
115,1,102.80,349.88,111.13,37.81,1,-1,-1,-1
115,2,945.49,329.12,62.89,28.47,1,-1,-1,-1
115,3,499.67,659.75,208.59,59.56,1,-1,-1,-1
115,7,978.03,269.97,18.25,28.30,1,-1,-1,-1
116,1,103.00,350.00,110.63,37.64,1,-1,-1,-1
116,2,945.43,329.08,62.95,28.52,1,-1,-1,-1
116,3,493.78,660.62,207.11,58.62,1,-1,-1,-1
116,7,978.00,269.68,18.39,28.47,1,-1,-1,-1
117,1,103.09,350.01,110.47,37.59,1,-1,-1,-1
117,2,945.35,329.07,62.95,28.53,1,-1,-1,-1
117,3,488.11,661.45,206.38,57.74,1,-1,-1,-1
117,7,977.99,269.83,18.29,28.29,1,-1,-1,-1
118,1,103.18,350.05,110.37,37.56,1,-1,-1,-1
118,2,945.35,329.12,62.79,28.46,1,-1,-1,-1
118,3,483.23,662.82,204.06,56.27,1,-1,-1,-1
118,7,977.98,269.72,18.33,28.35,1,-1,-1,-1
119,1,103.22,350.05,110.37,37.55,1,-1,-1,-1
119,2,945.38,329.16,62.70,28.41,1,-1,-1,-1
119,3,475.74,662.89,206.40,56.25,1,-1,-1,-1
119,7,977.97,269.83,18.38,28.43,1,-1,-1,-1
120,1,103.22,350.03,110.43,37.57,1,-1,-1,-1
120,2,945.38,329.19,62.60,28.34,1,-1,-1,-1
120,3,471.15,664.07,204.39,54.96,1,-1,-1,-1
120,7,977.96,269.95,18.43,28.51,1,-1,-1,-1
121,1,103.11,349.96,110.67,37.67,1,-1,-1,-1
121,2,945.44,329.19,62.62,28.35,1,-1,-1,-1
121,3,466.16,664.99,198.22,52.28,1,-1,-1,-1
121,7,977.94,270.06,18.48,28.58,1,-1,-1,-1
122,1,103.15,350.02,110.48,37.60,1,-1,-1,-1
122,2,945.43,329.11,62.74,28.40,1,-1,-1,-1
122,3,457.25,664.92,204.85,53.32,1,-1,-1,-1
122,7,977.93,270.17,18.53,28.66,1,-1,-1,-1
123,1,103.32,350.08,110.10,37.46,1,-1,-1,-1
123,2,945.40,329.07,62.75,28.40,1,-1,-1,-1
123,3,449.44,664.15,210.49,54.33,1,-1,-1,-1
123,7,977.92,270.14,18.57,28.72,1,-1,-1,-1
124,1,103.35,350.09,110.02,37.42,1,-1,-1,-1
124,2,945.49,329.15,62.65,28.35,1,-1,-1,-1
124,3,443.54,663.75,214.74,55.04,1,-1,-1,-1
124,7,978.05,270.37,18.45,28.46,1,-1,-1,-1
125,1,103.29,350.06,110.18,37.47,1,-1,-1,-1
125,2,945.56,329.15,62.67,28.38,1,-1,-1,-1
125,3,436.10,663.56,217.79,55.47,1,-1,-1,-1
125,7,978.18,270.60,18.33,28.21,1,-1,-1,-1
126,1,103.22,350.04,110.37,37.53,1,-1,-1,-1
126,2,945.41,329.11,62.79,28.43,1,-1,-1,-1
126,3,428.27,662.81,222.27,56.36,1,-1,-1,-1
126,7,978.10,270.56,18.44,28.29,1,-1,-1,-1
127,1,103.19,350.06,110.38,37.53,1,-1,-1,-1
127,2,945.35,329.07,62.90,28.48,1,-1,-1,-1
127,3,420.33,662.02,227.30,57.50,1,-1,-1,-1
127,7,978.17,270.72,18.52,28.34,1,-1,-1,-1
128,1,103.12,350.03,110.52,37.59,1,-1,-1,-1
128,2,945.28,329.07,63.00,28.53,1,-1,-1,-1
